set,index,formula,n_atoms,mean,max,unseen_element_atoms
rot1 GFN2 MD/normal modes,178,C60H58F14N2O10,144,0.004517768113238243,0.041188669169976544,0
rot1 GFN2 MD/normal modes,179,C60H58F14N2O10,144,0.002549604938097043,0.031269062485846155,0
rot1 GFN2 MD/normal modes,180,C60H58F14N2O10,144,0.0029692675153613654,0.01649404761576423,0
rot1 GFN2 MD/normal modes,181,C60H58F14N2O10,144,0.002509409831943118,0.017317309416460813,0
rot1 GFN2 MD/normal modes,182,C60H58F14N2O10,144,0.0029729694875092858,0.014365380009215611,0
rot1 GFN2 MD/normal modes,183,C60H58F14N2O10,144,0.0036601463737736687,0.034693418091087835,0
rot1 GFN2 MD/normal modes,184,C60H58F14N2O10,144,0.005260674446910615,0.08791187506268461,0
rot1 GFN2 MD/normal modes,185,C60H58F14N2O10,144,0.0038241358204408552,0.016037474396348617,0
rot1 GFN2 MD/normal modes,186,C60H58F14N2O10,144,0.002663622758529342,0.01852393446826872,0
rot1 GFN2 MD/normal modes,187,C60H58F14N2O10,144,0.00526105035185369,0.08791002366516576,0
rot1 GFN2 MD/normal modes,188,C60H58F14N2O10,144,0.0032429827074518048,0.05050348906284163,0
rot1 GFN2 MD/normal modes,189,C60H58F14N2O10,144,0.0025932737640845865,0.06250748499144443,0
rot1 GFN2 MD/normal modes,190,C60H58F14N2O10,144,0.0023564039255775816,0.013209972882543108,0
rot1 GFN2 MD/normal modes,191,C60H58F14N2O10,144,0.0029169484349157973,0.04422395512650168,0
rot1 GFN2 MD/normal modes,192,C60H58F14N2O10,144,0.0026096067938766753,0.019432055314790864,0
rot1 GFN2 MD/normal modes,193,C60H58F14N2O10,144,0.002765769372174583,0.04250420947060218,0
rot1 GFN2 MD/normal modes,194,C60H58F14N2O10,144,0.0021983374678888976,0.007882649884056181,0
rot1 GFN2 MD/normal modes,195,C60H58F14N2O10,144,0.003018812953064268,0.01799977495826499,0
rot1 GFN2 MD/normal modes,196,C60H58F14N2O10,144,0.004167682476268231,0.036652605791289816,0
rot1 GFN2 MD/normal modes,197,C60H58F14N2O10,144,0.00526106631999623,0.08793782804935724,0
rot1 GFN2 MD/normal modes,198,C60H58F14N2O10,144,0.005256864296813787,0.08774523556307467,0
rot1 GFN2 MD/normal modes,199,C60H58F14N2O10,144,0.005805240185719286,0.15147503105261206,0
rot1 GFN2 MD/normal modes,200,C60H58F14N2O10,144,0.0027636046600272527,0.021382097747665862,0
rot1 GFN2 MD/normal modes,201,C60H58F14N2O10,144,0.0052613740426131015,0.08770883763156856,0
rot1 GFN2 MD/normal modes,202,C60H58F14N2O10,144,0.003510924283035207,0.02097655935415277,0
rot1 GFN2 MD/normal modes,203,C60H58F14N2O10,144,0.0039147250299636565,0.034550420374975355,0
rot1 GFN2 MD/normal modes,204,C60H58F14N2O10,144,0.0029256250193995664,0.016783796734469614,0
rot1 GFN2 MD/normal modes,205,C60H58F14N2O10,144,0.00259519535531503,0.008659612397425964,0
rot1 GFN2 MD/normal modes,206,C60H58F14N2O10,144,0.002414282198331581,0.019502572086758097,0
rot1 GFN2 MD/normal modes,207,C60H58F14N2O10,144,0.004172580087500503,0.027552783164729866,0
rot1 GFN2 MD/normal modes,208,C60H58F14N2O10,144,0.0028437755035636975,0.033678439694564744,0
rot1 GFN2 MD/normal modes,209,C60H58F14N2O10,144,0.0027221175288248533,0.01567428443025287,0
rot1 GFN2 MD/normal modes,210,C60H58F14N2O10,144,0.004148504959156687,0.02760337541672231,0
rot1 GFN2 MD/normal modes,211,C60H58F14N2O10,144,0.003434532499094949,0.02047186254248301,0
rot1 GFN2 MD/normal modes,212,C60H58F14N2O10,144,0.004428741680603718,0.039647447341227604,0
